filename,text
../kanji_images/kanji_汢.png,"wetland, marsh, (kokuji)"
../kanji_images/kanji_汪.png,"flowing full, expanse of water, wide, deep"
../kanji_images/kanji_沂.png,name of a Chinese river
../kanji_images/kanji_沍.png,"close up, freeze over, congeal"
../kanji_images/kanji_沚.png,"shore, shoal"
../kanji_images/kanji_沁.png,"penetrate, soak in"
../kanji_images/kanji_沛.png,"big rain, swamp"
../kanji_images/kanji_汾.png,name of a Chinese river
../kanji_images/kanji_汨.png,"to sink, name of a Chinese river"
../kanji_images/kanji_汳.png,proper name
../kanji_images/kanji_沒.png,"not, have not, none, to drown, sink"
../kanji_images/kanji_沐.png,wash
../kanji_images/kanji_泄.png,leak
../kanji_images/kanji_泱.png,"billowy clouds, deep and broad"
../kanji_images/kanji_泓.png,deep clear water
../kanji_images/kanji_沽.png,"price, buying & selling"
../kanji_images/kanji_泗.png,"name of a Chinese river, snivel"
../kanji_images/kanji_泅.png,swim
../kanji_images/kanji_泝.png,go upstream
../kanji_images/kanji_沮.png,"stop, prevent, defeated, dejected"
../kanji_images/kanji_沱.png,flowing of tears
../kanji_images/kanji_沾.png,"moisten, wet, soak, touch"
../kanji_images/kanji_沺.png,vast surging waters
../kanji_images/kanji_泛.png,"to drift, float, careless, reckless"
../kanji_images/kanji_泯.png,"die out, dim"
../kanji_images/kanji_泙.png,surging water
../kanji_images/kanji_泪.png,"tears, weep, cry"
../kanji_images/kanji_洟.png,"tear, nasal discharge"
../kanji_images/kanji_衍.png,overflowing
../kanji_images/kanji_洶.png,"gush forth, surge"
../kanji_images/kanji_洫.png,ditch
../kanji_images/kanji_洽.png,far and wide
../kanji_images/kanji_洸.png,sparkling water
../kanji_images/kanji_洙.png,name of a Chinese river
../kanji_images/kanji_洵.png,"alike, truth"
../kanji_images/kanji_洳.png,wet
../kanji_images/kanji_洒.png,"wash, sprinkle"
../kanji_images/kanji_洌.png,pure
../kanji_images/kanji_浣.png,wash
../kanji_images/kanji_涓.png,"drop, pure"
../kanji_images/kanji_浤.png,"rising waters, clear deep water"
../kanji_images/kanji_浚.png,"dredge, drag, clean"
../kanji_images/kanji_浹.png,"far and wide, cycle, period"
../kanji_images/kanji_浙.png,name of a Chinese river
../kanji_images/kanji_涎.png,"saliva, slobber"
../kanji_images/kanji_涕.png,"tears, sympathy"
../kanji_images/kanji_濤.png,"waves, billows"
../kanji_images/kanji_涅.png,black soil
../kanji_images/kanji_淹.png,"dip, soak, immerse, stop, linger"
../kanji_images/kanji_渕.png,edge
../kanji_images/kanji_渊.png,edge
../kanji_images/kanji_涵.png,immerse
../kanji_images/kanji_淇.png,name of a Chinese river
../kanji_images/kanji_淦.png,bilge water
../kanji_images/kanji_涸.png,"dry up, mature"
../kanji_images/kanji_淆.png,"turbidity, mixing"
../kanji_images/kanji_淬.png,"anneal, quench, temper"
../kanji_images/kanji_淞.png,name of a Chinese river
../kanji_images/kanji_淌.png,flow
../kanji_images/kanji_淨.png,"pure, clean, unspoiled"
../kanji_images/kanji_淒.png,"bitter cold, miserable, dreary"
../kanji_images/kanji_淅.png,wash rice
../kanji_images/kanji_淺.png,"shallow, not deep, superficial"
../kanji_images/kanji_淙.png,sound of running water
../kanji_images/kanji_淤.png,"mud, silt, clog up, obstruct"
../kanji_images/kanji_淕.png,"sleet, slush, name of a wetland"
../kanji_images/kanji_淪.png,"sink, ripple"
../kanji_images/kanji_淮.png,name of a Chinese river
../kanji_images/kanji_渭.png,name of Chinese river
../kanji_images/kanji_湮.png,sink
../kanji_images/kanji_渮.png,name of Chinese river
../kanji_images/kanji_渙.png,scatter
../kanji_images/kanji_湲.png,flowing water
../kanji_images/kanji_湟.png,"moat, wetland, name of Chinese river"
../kanji_images/kanji_渾.png,"all, turbidity"
../kanji_images/kanji_渣.png,dregs
../kanji_images/kanji_湫.png,"wetlands, marsh"
../kanji_images/kanji_渫.png,"dredging, cleaning out"
../kanji_images/kanji_湶.png,"spring, fountain-head, source"
../kanji_images/kanji_湍.png,rapids
../kanji_images/kanji_渟.png,stop
../kanji_images/kanji_湃.png,sound of waves
../kanji_images/kanji_渺.png,"tiny, boundless"
../kanji_images/kanji_湎.png,"drown, be immersed"
../kanji_images/kanji_渤.png,place name
../kanji_images/kanji_滿.png,"fill, full, satisfied"
../kanji_images/kanji_渝.png,"change, be transformed"
../kanji_images/kanji_游.png,"float, swim"
../kanji_images/kanji_溂.png,"opposed, biased"
../kanji_images/kanji_溪.png,valley
../kanji_images/kanji_溘.png,"sudden, unexpected"
../kanji_images/kanji_滉.png,deep and broad (water)
../kanji_images/kanji_溷.png,get muddy
../kanji_images/kanji_滓.png,"dregs, grounds"
../kanji_images/kanji_溽.png,humid
../kanji_images/kanji_溯.png,"go upstream, retrace the past"
../kanji_images/kanji_滄.png,ocean
../kanji_images/kanji_溲.png,urine
../kanji_images/kanji_滔.png,overflowing
../kanji_images/kanji_滕.png,rising water
../kanji_images/kanji_溏.png,mud
../kanji_images/kanji_溥.png,far and wide
../kanji_images/kanji_滂.png,"flowing, vast"
../kanji_images/kanji_溟.png,"dark, ocean"
../kanji_images/kanji_潁.png,name of a Chinese river
../kanji_images/kanji_漑.png,pour
../kanji_images/kanji_灌.png,pour
../kanji_images/kanji_滬.png,"weir, another name for Shanghai"
../kanji_images/kanji_滸.png,vicinity
../kanji_images/kanji_滾.png,"flow, boil"
../kanji_images/kanji_漿.png,a drink
../kanji_images/kanji_滲.png,imbued with
../kanji_images/kanji_漱.png,"gargle, rinse mouth"
../kanji_images/kanji_滯.png,"block up, obstruct, stagnant"
../kanji_images/kanji_漲.png,overflow
../kanji_images/kanji_滌.png,"rinse, wash"
../kanji_images/kanji_漾.png,"drift, flow"
../kanji_images/kanji_漓.png,"dropping, soak in"
../kanji_images/kanji_滷.png,brine
../kanji_images/kanji_澆.png,"sprinkle, thing, shallow, frivolous"
../kanji_images/kanji_潺.png,sound of flowing water
../kanji_images/kanji_潸.png,flowing of tears
../kanji_images/kanji_澁.png,"astringent, harsh, uneven, rough"
../kanji_images/kanji_澀.png,"astringent, harsh, uneven, rough"
../kanji_images/kanji_潯.png,"shore, banks"
../kanji_images/kanji_潛.png,"conceal, hide, lower (voice), hush"
../kanji_images/kanji_濳.png,"hide, conceal, secrete, hidden"
../kanji_images/kanji_潭.png,"deep water, deep"
../kanji_images/kanji_澂.png,clear and still water
../kanji_images/kanji_潼.png,high
../kanji_images/kanji_潘.png,water in which rice has been washed
../kanji_images/kanji_澎.png,turbulent water
../kanji_images/kanji_澑.png,"slide, glide, slip, slippery"
../kanji_images/kanji_濂.png,name of Chinese river
../kanji_images/kanji_潦.png,"heavy rainfall, runoff"
../kanji_images/kanji_澳.png,"curving shoreline, bend in river"
../kanji_images/kanji_澣.png,wash
../kanji_images/kanji_澡.png,wash
../kanji_images/kanji_澤.png,swamp
../kanji_images/kanji_澹.png,"calm, quiet, bland, rocking, rippling, suffice"
../kanji_images/kanji_濆.png,gush forth
../kanji_images/kanji_澪.png,"water route, shipping channel"
../kanji_images/kanji_濟.png,"to help, aid, relieve, to ferry, cross"
../kanji_images/kanji_濕.png,"wet, moist, humid, damp, an illness"
../kanji_images/kanji_濬.png,"deep, dredge"
../kanji_images/kanji_濔.png,"much, many"
../kanji_images/kanji_濘.png,muddiness
../kanji_images/kanji_濱.png,"beach, sea coast, river bank"
../kanji_images/kanji_濮.png,name of Chinese river
../kanji_images/kanji_濛.png,dark
../kanji_images/kanji_瀉.png,evacuation
../kanji_images/kanji_瀋.png,"juice, broth"
../kanji_images/kanji_濺.png,"sprinkle, splash"
../kanji_images/kanji_瀑.png,waterfall
../kanji_images/kanji_瀁.png,"drift, flow, overflowing, vast"
../kanji_images/kanji_瀏.png,clear
../kanji_images/kanji_濾.png,filter
../kanji_images/kanji_瀛.png,"ocean, swamp"
../kanji_images/kanji_瀚.png,wide & large
../kanji_images/kanji_潴.png,"pond, a pool"
../kanji_images/kanji_瀝.png,dropping
../kanji_images/kanji_瀘.png,name of river in China
../kanji_images/kanji_瀟.png,"pure, clean"
../kanji_images/kanji_瀰.png,"copious flow, broad, extensive"
../kanji_images/kanji_瀾.png,large waves
../kanji_images/kanji_瀲.png,"brimming, rippling"
../kanji_images/kanji_灑.png,"sprinkle, wash, free and easy"
../kanji_images/kanji_灣.png,"gulf, bay, inlet"
../kanji_images/kanji_炙.png,"roast, broil, toast, cauterize"
../kanji_images/kanji_炒.png,"broil, parch, roast, fry"
../kanji_images/kanji_炯.png,"light, clear"
../kanji_images/kanji_烱.png,"light, clear"
../kanji_images/kanji_炬.png,"torch, signal fire"
../kanji_images/kanji_炸.png,"frying, explosion"
../kanji_images/kanji_炳.png,clear & bright
../kanji_images/kanji_炮.png,"burn, roast"
../kanji_images/kanji_烟.png,smoke
../kanji_images/kanji_烋.png,"boasting, fortunate, beautiful"
../kanji_images/kanji_烝.png,"many, offer, dedicate, to steam"
../kanji_images/kanji_烙.png,burn
../kanji_images/kanji_焉.png,"how, why, then"
../kanji_images/kanji_烽.png,signal fire
../kanji_images/kanji_焜.png,shine
../kanji_images/kanji_焙.png,"fire, roast"
../kanji_images/kanji_煥.png,shine
../kanji_images/kanji_煕.png,shine
../kanji_images/kanji_熈.png,shine
../kanji_images/kanji_煦.png,warm
../kanji_images/kanji_煢.png,"all alone, without any family, worry"
../kanji_images/kanji_煌.png,"glitter, gleam, twinkle"
../kanji_images/kanji_煖.png,warm
../kanji_images/kanji_煬.png,"roast, burn"
../kanji_images/kanji_熏.png,"smoke, fog, vapor, cure"
../kanji_images/kanji_燻.png,"smoulder, fume, oxidize"
../kanji_images/kanji_熄.png,cessation
../kanji_images/kanji_熕.png,"cannon, (kokuji)"
../kanji_images/kanji_熨.png,"flatiron, smooth out"
../kanji_images/kanji_熬.png,"parch, roast"
../kanji_images/kanji_燗.png,warming sake
../kanji_images/kanji_熹.png,"burn, faint light"
../kanji_images/kanji_熾.png,kindling fire
../kanji_images/kanji_燒.png,"burn, bake, heat, roast"
../kanji_images/kanji_燉.png,fiery
../kanji_images/kanji_燔.png,burn
../kanji_images/kanji_燎.png,"burn, bonfire"
../kanji_images/kanji_燠.png,embers
../kanji_images/kanji_燬.png,blaze
../kanji_images/kanji_燧.png,signal fire
../kanji_images/kanji_燵.png,"foot warmer, (kokuji)"
../kanji_images/kanji_燼.png,embers
../kanji_images/kanji_燹.png,prairie fire
../kanji_images/kanji_燿.png,shine
../kanji_images/kanji_爍.png,"shine, melt"
../kanji_images/kanji_爐.png,"fireplace, stove, oven, furnace"
../kanji_images/kanji_爛.png,"be sore, inflamed, bleary, fester"
../kanji_images/kanji_爨.png,"cook, boil"
../kanji_images/kanji_爭.png,"to dispute, fight, contend, strive"
../kanji_images/kanji_爬.png,"scratch, crawl"
../kanji_images/kanji_爰.png,"lead on to, therefore, then"
../kanji_images/kanji_爲.png,"change, be of use, reach to, do, try, practice, cost, serve as"
../kanji_images/kanji_爻.png,"to mix with, to associate with, to join, double X radical (no. 89)"
../kanji_images/kanji_爼.png,"altar of sacrifice, chopping board"
../kanji_images/kanji_爿.png,left-side kata radical (no. 90)
../kanji_images/kanji_牀.png,"bed, couch, bench, chassis"
../kanji_images/kanji_牆.png,"fence, hedge, wall"
../kanji_images/kanji_牋.png,"paper, label, letter, composition"
../kanji_images/kanji_牘.png,letter
../kanji_images/kanji_牴.png,touch
../kanji_images/kanji_牾.png,"go against, be contrary to"
../kanji_images/kanji_犂.png,plow
../kanji_images/kanji_犁.png,plow
../kanji_images/kanji_犇.png,"clamour, crowded"
../kanji_images/kanji_犒.png,"thanks, reward"
../kanji_images/kanji_犖.png,"brindled cow, bright, excel"
../kanji_images/kanji_犢.png,calf
../kanji_images/kanji_犧.png,sacrifice
../kanji_images/kanji_犹.png,condition
../kanji_images/kanji_犲.png,"wolf, cruel, wicked, mean"
../kanji_images/kanji_狃.png,"get used to, learn"
../kanji_images/kanji_狆.png,"Pekinese dog, Japanese spaniel"
../kanji_images/kanji_狄.png,barbarian
../kanji_images/kanji_狎.png,"get used to, experienced, tamed"
../kanji_images/kanji_狒.png,baboon
../kanji_images/kanji_狢.png,badger
../kanji_images/kanji_狠.png,"vicious, cruel, severely, extreme"
../kanji_images/kanji_狡.png,"cunning, sly, crafty, miserly, mean, stingy"
../kanji_images/kanji_狹.png,"narrow, contract, reduce, tight, limited"
../kanji_images/kanji_狷.png,short-tempered
../kanji_images/kanji_倏.png,"quick, prompt"
../kanji_images/kanji_猗.png,"luxuriant growth, gentle, docile"
../kanji_images/kanji_猊.png,"lion, the seat of a famous priest"
../kanji_images/kanji_猜.png,"envy, jealousy, doubt"
../kanji_images/kanji_猖.png,"be insane, severe, violence"
../kanji_images/kanji_猝.png,sudden
../kanji_images/kanji_猴.png,monkey
../kanji_images/kanji_猯.png,wild boar
../kanji_images/kanji_猩.png,"orangutan, dark red"
../kanji_images/kanji_猥.png,obscene
../kanji_images/kanji_猾.png,crafty
../kanji_images/kanji_獎.png,"prize, reward, give award to"
../kanji_images/kanji_獏.png,tapir
../kanji_images/kanji_默.png,"silent, quiet, still, dark"
../kanji_images/kanji_獗.png,"storm around, be crazy"
../kanji_images/kanji_獪.png,crafty
../kanji_images/kanji_獨.png,"alone, spontaneously, Germany"
../kanji_images/kanji_獰.png,bad
../kanji_images/kanji_獸.png,"beast, animal, bestial"
../kanji_images/kanji_獵.png,"hunt, field sports"
../kanji_images/kanji_獻.png,"offer, present, show, display"
../kanji_images/kanji_獺.png,otter
../kanji_images/kanji_珈.png,ornamental hairpin
../kanji_images/kanji_玳.png,tortoise shell
../kanji_images/kanji_珎.png,"precious, valuable, rare"
../kanji_images/kanji_玻.png,glass
../kanji_images/kanji_珀.png,amber
../kanji_images/kanji_珥.png,"ear bauble, hilt"
../kanji_images/kanji_珮.png,"bauble, jewel"
../kanji_images/kanji_珞.png,necklace
../kanji_images/kanji_璢.png,precious stone
../kanji_images/kanji_琅.png,a precious stone
../kanji_images/kanji_瑯.png,precious stone
../kanji_images/kanji_琥.png,jewelled utensil
../kanji_images/kanji_珸.png,jewel
../kanji_images/kanji_琲.png,string of many pearls
../kanji_images/kanji_琺.png,enamel
../kanji_images/kanji_瑕.png,"flaw, blemish"
../kanji_images/kanji_琿.png,jewel
../kanji_images/kanji_瑟.png,large koto
../kanji_images/kanji_瑙.png,"agate, onyx"
../kanji_images/kanji_瑁.png,ancient Chinese imperial jewels
../kanji_images/kanji_瑜.png,jewel
../kanji_images/kanji_瑩.png,clear
../kanji_images/kanji_瑰.png,strange
../kanji_images/kanji_瑣.png,"small, chain"
../kanji_images/kanji_瑪.png,"agate, onyx"
../kanji_images/kanji_瑶.png,beautiful as a jewel
../kanji_images/kanji_瑾.png,jewel
../kanji_images/kanji_璋.png,ceremonial jeweled implement
../kanji_images/kanji_璞.png,"uncut gem, unpolished gem"
../kanji_images/kanji_璧.png,"sphere, ball"
../kanji_images/kanji_瓊.png,"red jewel, beautiful jewel"
../kanji_images/kanji_瓏.png,"clarity, sound of jewels"
../kanji_images/kanji_瓔.png,jewelled necklace
../kanji_images/kanji_珱.png,a necklace made of precious stones
../kanji_images/kanji_瓠.png,gourd
../kanji_images/kanji_瓣.png,"petal, valve"
../kanji_images/kanji_瓧.png,"ten grams, (kokuji)"
../kanji_images/kanji_瓩.png,"kilogram, (kokuji)"
../kanji_images/kanji_瓮.png,"jar, jug, container"
../kanji_images/kanji_瓲.png,"tonne, thousand kilograms, (kokuji)"
../kanji_images/kanji_瓰.png,"decigram, (kokuji)"
../kanji_images/kanji_瓱.png,"milligram, (kokuji)"
../kanji_images/kanji_瓸.png,"hectogram, hundred grams, (kokuji)"
../kanji_images/kanji_瓷.png,high quality porcelain
../kanji_images/kanji_甄.png,"porcelain, make clear, distinguish between"
../kanji_images/kanji_甃.png,floor tile
../kanji_images/kanji_甅.png,"centigram, (kokuji)"
../kanji_images/kanji_甌.png,"small jar, jug"
../kanji_images/kanji_甎.png,floor tiles
../kanji_images/kanji_甍.png,"roof tile, tiled roof"
../kanji_images/kanji_甕.png,"jar, jug, vat"
../kanji_images/kanji_甓.png,floor tiles
../kanji_images/kanji_甞.png,"lick, lap up, burn up, taste, undergo, underrate, despise"
../kanji_images/kanji_甦.png,"be resuscitated, revived"
../kanji_images/kanji_甬.png,road with walls on both sides
../kanji_images/kanji_甼.png,"town, block"
../kanji_images/kanji_畄.png,"fasten, halt, stop"
../kanji_images/kanji_畍.png,"circle, world"
../kanji_images/kanji_畊.png,"plow, cultivate"
../kanji_images/kanji_畉.png,"till, cultivate"
../kanji_images/kanji_畛.png,boundary between paddies
../kanji_images/kanji_畆.png,"Chinese land measure, fields"
../kanji_images/kanji_畚.png,"basket, hamper"
../kanji_images/kanji_畩.png,"surplice, (kokuji)"
../kanji_images/kanji_畤.png,festival grounds
../kanji_images/kanji_畧.png,"abbreviation, omission, outline, shorten, capture, plunder"
../kanji_images/kanji_畫.png,"picture, sketch, drawing, stroke, mark, divide"
../kanji_images/kanji_畭.png,new field
../kanji_images/kanji_畸.png,"difference, strange, cripple"
../kanji_images/kanji_當.png,"bear, accept, undertake, just"
../kanji_images/kanji_疆.png,boundary
../kanji_images/kanji_疇.png,"before, companion, same kind"
../kanji_images/kanji_畴.png,"farmland, arable land, category"
../kanji_images/kanji_疊.png,"tatami, counter for tatami mats, fold, shut up, do away with"
../kanji_images/kanji_疉.png,"repeat, duplicate, repetitious"
../kanji_images/kanji_疂.png,"counter for tatami mats, fold"
../kanji_images/kanji_疔.png,carbuncle
../kanji_images/kanji_疚.png,"ashamed, painful, guilty conscience"
../kanji_images/kanji_疝.png,"colic, stomach ache"
../kanji_images/kanji_疥.png,scabby eruption
../kanji_images/kanji_疣.png,wart
../kanji_images/kanji_痂.png,"scab, dry up, slough"
../kanji_images/kanji_疳.png,children's diseases
../kanji_images/kanji_痃.png,cramps
../kanji_images/kanji_疵.png,"crack, flaw, scratch, speck"
../kanji_images/kanji_疽.png,carbuncle
../kanji_images/kanji_疸.png,jaundice
../kanji_images/kanji_疼.png,"ache, pain, tingle, fester"
../kanji_images/kanji_疱.png,"smallpox, blister"
../kanji_images/kanji_痍.png,injury
../kanji_images/kanji_痊.png,heal
../kanji_images/kanji_痒.png,itchy
../kanji_images/kanji_痙.png,have a cramp
../kanji_images/kanji_痣.png,"birthmark, mole"
../kanji_images/kanji_痞.png,"constipation, costiveness in chest or intestines"
../kanji_images/kanji_痾.png,chronic illness
../kanji_images/kanji_痿.png,"atrophy, go numb, be paralysed"
../kanji_images/kanji_痼.png,chronic illness
../kanji_images/kanji_瘁.png,"take sick, fatigue"
../kanji_images/kanji_痰.png,"sputum, phlegm"
../kanji_images/kanji_痺.png,"palsy, become numb, paralysed"
../kanji_images/kanji_痲.png,"measles, paralysis"
../kanji_images/kanji_痳.png,gonorrhea
../kanji_images/kanji_瘋.png,"insanity, headache"
../kanji_images/kanji_瘍.png,"swelling, boil, tumor"
../kanji_images/kanji_瘉.png,"get well, recover"
../kanji_images/kanji_瘟.png,contagious disease
../kanji_images/kanji_瘧.png,"ague, intermittent fever"
../kanji_images/kanji_瘠.png,"get thin, lose weight, become sterile"
../kanji_images/kanji_瘡.png,"wound, boil, syphilis"
../kanji_images/kanji_瘢.png,scar
../kanji_images/kanji_瘤.png,"lump, swelling"
../kanji_images/kanji_瘴.png,miasma
../kanji_images/kanji_瘰.png,swollen neck glands
../kanji_images/kanji_瘻.png,fistula
../kanji_images/kanji_癇.png,"bitter, hot temper, irritable, nervous"
../kanji_images/kanji_癈.png,"chronic illness, getting crippled"
../kanji_images/kanji_癆.png,"rash, pain, debilitation"
../kanji_images/kanji_癜.png,"leucoderma, piebald skin"
../kanji_images/kanji_癘.png,"contagious disease, leprosy"
../kanji_images/kanji_癡.png,foolish
../kanji_images/kanji_癢.png,itchy
../kanji_images/kanji_癨.png,"heatstroke, sunstroke"
../kanji_images/kanji_癩.png,leprosy
../kanji_images/kanji_癪.png,"spasms, (kokuji)"
../kanji_images/kanji_癧.png,swollen neck glands
../kanji_images/kanji_癬.png,ringworm
../kanji_images/kanji_癰.png,"boil, carbuncle"
../kanji_images/kanji_癲.png,insanity
../kanji_images/kanji_癶.png,dotted tent radical (no. 105)
../kanji_images/kanji_癸.png,10th calendar sign
../kanji_images/kanji_發.png,"departure, publish, emit, start from, disclose"
../kanji_images/kanji_皀.png,"fragrant, grain"
../kanji_images/kanji_皃.png,"countenance, appearance"
../kanji_images/kanji_皈.png,"homecoming, arrive at, lead to, result in"
../kanji_images/kanji_皋.png,the high land along a river
../kanji_images/kanji_皎.png,"white, shining"
../kanji_images/kanji_皖.png,"Venus, morning star, place name"
../kanji_images/kanji_皓.png,"white, clear"
../kanji_images/kanji_皙.png,clear
../kanji_images/kanji_皚.png,white
../kanji_images/kanji_皰.png,pimple
../kanji_images/kanji_皴.png,"wrinkles, cracking, creases"
../kanji_images/kanji_皸.png,skin cracks or roughness
../kanji_images/kanji_皹.png,skin cracks or roughness
../kanji_images/kanji_皺.png,"wrinkles, creases, folds"
../kanji_images/kanji_盂.png,bowl
../kanji_images/kanji_盍.png,"come together, congregate, meet, cover"
../kanji_images/kanji_盖.png,"cover, lid, flap"
../kanji_images/kanji_盒.png,covered utensil
../kanji_images/kanji_盞.png,sake cup
../kanji_images/kanji_盡.png,"exhaust, use up, run out of, deplete, befriend, serve"
../kanji_images/kanji_盥.png,"tub, washbasin"
../kanji_images/kanji_盧.png,hut
../kanji_images/kanji_盪.png,"melt, be charmed, captivated"
../kanji_images/kanji_蘯.png,"to toss about, to swing, to rock"
../kanji_images/kanji_盻.png,"glare at, toil"
../kanji_images/kanji_眈.png,watch intently
../kanji_images/kanji_眇.png,"minuteness, squint"
../kanji_images/kanji_眄.png,looking askance
../kanji_images/kanji_眩.png,"faint, dizzy"
../kanji_images/kanji_眤.png,"glance at, gaze at"
../kanji_images/kanji_眞.png,"truth, reality, Buddhist sect"
../kanji_images/kanji_眥.png,outside the corner of the eye
../kanji_images/kanji_眦.png,"corner of the eyes, eyesockets"
../kanji_images/kanji_眛.png,dark
../kanji_images/kanji_眷.png,"look around, regard affectionately"
../kanji_images/kanji_眸.png,pupil of the eye
../kanji_images/kanji_睇.png,looking askance at
../kanji_images/kanji_睚.png,"glare, angry look"
../kanji_images/kanji_睨.png,"glaring at, authority, power, scowl at"
../kanji_images/kanji_睫.png,eyelashes
../kanji_images/kanji_睛.png,pupil of the eye
../kanji_images/kanji_睥.png,glare at
../kanji_images/kanji_睿.png,"intelligence, imperial"
../kanji_images/kanji_睾.png,testicles
../kanji_images/kanji_睹.png,"look at, see"
../kanji_images/kanji_瞎.png,"blind eye, one eye"
../kanji_images/kanji_瞋.png,be angry
../kanji_images/kanji_瞑.png,"sleep, dark, close eyes"
../kanji_images/kanji_瞠.png,stare intently
../kanji_images/kanji_瞞.png,deception
../kanji_images/kanji_瞰.png,"look, see"
../kanji_images/kanji_瞶.png,see everything
../kanji_images/kanji_瞹.png,"hidden, unclear"
../kanji_images/kanji_瞿.png,surname
../kanji_images/kanji_瞼.png,eyelids
../kanji_images/kanji_瞽.png,blind person
../kanji_images/kanji_瞻.png,look at
../kanji_images/kanji_矇.png,blind
../kanji_images/kanji_矍.png,surprise & confusion
../kanji_images/kanji_矗.png,luxuriance
../kanji_images/kanji_矚.png,look intently
../kanji_images/kanji_矜.png,"pride, respect"
../kanji_images/kanji_矣.png,sentence particle
../kanji_images/kanji_矮.png,"low, short"
../kanji_images/kanji_矼.png,"stepping stone, hard, serious minded"
../kanji_images/kanji_砌.png,"time, occasion"
../kanji_images/kanji_砒.png,arsenic
../kanji_images/kanji_礦.png,"mine, mineral, ore"
../kanji_images/kanji_砠.png,"stony hill, stony mountain"
../kanji_images/kanji_礪.png,"whetstone, polish"
../kanji_images/kanji_硅.png,silicon
../kanji_images/kanji_碎.png,"break, smash, broken, busted"
../kanji_images/kanji_硴.png,"oyster, (kokuji)"
../kanji_images/kanji_碆.png,"arrowhead, weight attached to an arrow by a cord"
../kanji_images/kanji_硼.png,"sound of stones struck together, boron"
../kanji_images/kanji_碚.png,"mound, bud"
../kanji_images/kanji_碌.png,satisfactory
../kanji_images/kanji_碣.png,"round stone, monument"
../kanji_images/kanji_碵.png,"cornerstone, large, great, eminent"
../kanji_images/kanji_碪.png,"stone slab used for washing clothes, an anvil"
../kanji_images/kanji_碯.png,agate
../kanji_images/kanji_磑.png,"mortar, hand mill"
../kanji_images/kanji_磆.png,stone implement
../kanji_images/kanji_磋.png,polish
../kanji_images/kanji_磔.png,crucifixion
../kanji_images/kanji_碾.png,"mortar, grind"
../kanji_images/kanji_碼.png,"number, wharf, agate, yard (91.44 cm)"
../kanji_images/kanji_磅.png,"become obstructed, pound (sterling, lb)"
../kanji_images/kanji_磊.png,many stones
../kanji_images/kanji_磬.png,upside-V-shaped gong
../kanji_images/kanji_磧.png,"expanse of sand, pebbly beach"
../kanji_images/kanji_磚.png,tile
../kanji_images/kanji_磽.png,"rocky, barren"
../kanji_images/kanji_磴.png,"stone steps, stone bridge"
../kanji_images/kanji_礇.png,jewel
../kanji_images/kanji_礒.png,"rock, beach, shore"
../kanji_images/kanji_礑.png,"bottom, base, slap, bang, all of a sudden"
../kanji_images/kanji_礙.png,"obstruct, hinder, block, deter"
../kanji_images/kanji_礬.png,alum
../kanji_images/kanji_礫.png,small stones
../kanji_images/kanji_祀.png,"enshrine, worship"
../kanji_images/kanji_祠.png,small shrine
../kanji_images/kanji_祗.png,respectful
../kanji_images/kanji_祟.png,"curse, haunt"
../kanji_images/kanji_祚.png,"imperial throne, happiness"
../kanji_images/kanji_祕.png,"mysterious, secret, abstruse"
../kanji_images/kanji_祓.png,exorcise
../kanji_images/kanji_祺.png,"fortunate, blessed, peace of mind, security"
../kanji_images/kanji_祿.png,"fief, allowance, pension, grant, happiness"
../kanji_images/kanji_禊.png,Shinto purification ceremony
../kanji_images/kanji_禝.png,proper name
../kanji_images/kanji_禧.png,"fortunate, auspicious"
../kanji_images/kanji_齋.png,"Buddhist food, room, religious purification, worship, avoid, alike"
../kanji_images/kanji_禪.png,"Zen Buddhism, silent meditation"
../kanji_images/kanji_禮.png,"social custom, manners, courtesy, rites"
../kanji_images/kanji_禳.png,"exorcise, drive away"
../kanji_images/kanji_禹.png,name of a Chinese emperor
../kanji_images/kanji_禺.png,long-tailed monkey
../kanji_images/kanji_秉.png,"take, cherish, sheaf, unit of volume (10 koku; 1,800 l)"
../kanji_images/kanji_秕.png,"empty grain or rice husk, chaff"
../kanji_images/kanji_秧.png,"rice, seedlings"
../kanji_images/kanji_秬.png,a type of millet
../kanji_images/kanji_秡.png,damaged grain
../kanji_images/kanji_秣.png,fodder
../kanji_images/kanji_稈.png,"straw, hollow stem"
../kanji_images/kanji_稍.png,slightly
../kanji_images/kanji_稘.png,"straw, one year"
../kanji_images/kanji_稙.png,early-maturing rice
../kanji_images/kanji_稠.png,density
../kanji_images/kanji_稟.png,salary in rice
../kanji_images/kanji_禀.png,salary in rice
../kanji_images/kanji_稱.png,"call, name, brand, address, say"
../kanji_images/kanji_稻.png,rice plant
../kanji_images/kanji_稾.png,"draft, manuscript, rough copy"
../kanji_images/kanji_稷.png,millet
../kanji_images/kanji_穃.png,(ghost kanji)
../kanji_images/kanji_穗.png,"ear (of grain), head, crest (of wave)"
../kanji_images/kanji_穉.png,infancy
../kanji_images/kanji_穡.png,harvest
../kanji_images/kanji_穢.png,dirty
../kanji_images/kanji_穩.png,calm
../kanji_images/kanji_龝.png,autumn
../kanji_images/kanji_穰.png,abundance
../kanji_images/kanji_穹.png,sky
../kanji_images/kanji_穽.png,sunken trap
../kanji_images/kanji_窈.png,quiet
../kanji_images/kanji_窗.png,"window, pane"
../kanji_images/kanji_窕.png,quiet
